,username,recipe_id,rating
128,chinese_fan_809,Steak-And-Kidney-Pie-I-Allrecipes,1
135,chinese_fan_809,Steak-Salad-My-Recipes_1,1
133,chinese_fan_809,Dijon-Rack-Of-Lamb-My-Recipes,1
134,chinese_fan_809,Spicy-Marinated-Eye-Of-Round-My-Recipes,1
137,chinese_fan_809,Simple-Baked-Ham-1086701,1
132,chinese_fan_809,Balsamic_glazed-Halibut-My-Recipes,1
136,chinese_fan_809,Real-Texas-Chili-My-Recipes,1
138,chinese_fan_809,Chicken-With-Sherry-Vinegar-Sauce-My-Recipes,1
139,chinese_fan_809,Merlot-Pot-Roast-With-Horseradish-Smashed-Potatoes-My-Recipes,1
131,chinese_fan_809,Garlic_herb-Roasted-Chicken-My-Recipes,1
130,chinese_fan_809,Vegetarian-Lentil-Burger-575506,1
141,chinese_fan_809,Slow-Cooker-Salsa-Verde-Chicken-Tacos-1559821,1
146,chinese_fan_809,Instant-Pot-_or-Slow-Cooker_-Low-Carb-Green-Chile-Pork-Taco-Bowl-2035715,1
142,chinese_fan_809,Mexican-Meatloaf-983138,1
148,chinese_fan_809,Salsa-Verde-Chicharron-Tacos-1344920,2
145,chinese_fan_809,Instant-Pot-_or-Slow-Cooker_-Low-Carb-Green-Chile-Pork-Taco-Bowl-2036443,3
143,chinese_fan_809,Enchilada-Meatballs-in-the-Crock-Pot-983143,4
149,chinese_fan_809,Mexican-Pull-Apart-Pizza-1359291,3
144,chinese_fan_809,Slow-cooker-cherry-Coke-beef-carnitas-969859,3
147,chinese_fan_809,Slow-Cooker-Pork-Tacos-1334884,5
140,chinese_fan_809,Buffalo-Chicken-Taquitos-1186877,4
152,chinese_fan_809,Thai-Red-Curry-Meatballs-with-Coconut-Curry-Sauce-1546960,5
155,chinese_fan_809,Thai-Chicken-Wings-with-Peanut-Sauce-1503217,4
159,chinese_fan_809,Thai-Inspired-Turkey-Mini-Meatball-Lettuce-Wraps-1614929,1
154,chinese_fan_809,Thai-Fishcake-Skewers-1259999,4
150,chinese_fan_809,Thai-Garlic-Chili-Shrimp-960660,2
158,chinese_fan_809,Thai-Green-Chicken-Curry-1749304,5
153,chinese_fan_809,Chicken-Pad-Thai-Wontons-749401,3
156,chinese_fan_809,Thai-Style-Steamed-Sea-Bass-1491808,3
151,chinese_fan_809,Thai-style-Fish-With-Coconut-Sauce-1586474,3
157,chinese_fan_809,Thai-Fried-Rice-1164164,5
161,chinese_fan_809,Low-Calorie-Swedish-Meatballs-1243921,5
165,chinese_fan_809,Turkey-Swedish-Meatballs-1000031,3
169,chinese_fan_809,Aunt-Bee_s-Swedish-Meatballs-and-Meatloaf-1310633,4
163,chinese_fan_809,Swedish-Meatballs-1034858,3
167,chinese_fan_809,Ikea-Swedish-Meatballs-1369339,3
164,chinese_fan_809,Favorite-Swedish-Meatballs-1324614,3
162,chinese_fan_809,Swedish-Meatballs-1588508,1
168,chinese_fan_809,Swedish-Meatballs-1040623,2
166,chinese_fan_809,Paleo-Swedish-Meatballs-in-Mushroom-Gravy-1255501,1
160,chinese_fan_809,Oven-baked-swedish-meatballs-309856,5
171,chinese_fan_809,Slow-Cooker-Boeuf-Bourguignon-1056256,5
176,chinese_fan_809,Ratatouille-Saute-1475642,3
173,chinese_fan_809,Bachelorette-Not-Quite-Bouillabaisse-1223028,2
172,chinese_fan_809,Ratatouille-tart-307134,5
175,chinese_fan_809,Cuban-French-Bread-Pizza-1905608,1
178,chinese_fan_809,i-heart-keenwah-Herbes-de-Provence-Quinoa-Puff-Crusted-Cod-Filets-1927100,1
174,chinese_fan_809,Trout-Provencale-En-Papillote-1046115,5
170,chinese_fan_809,Easy-french-ratatouille-308073,5
179,chinese_fan_809,Frisee-Salad-with-Duck-Livers-511087,4
177,chinese_fan_809,Duck-Confit-1978938,3
180,chinese_fan_809,Tofu-Scramble-Recipe-Southwestern-Style-1994866,2
183,chinese_fan_809,5-Minute-Vegetarian-Burrito-Bowl-1101618,2
186,chinese_fan_809,Southwest-chicken-salad-slider-melts-333377,5
189,chinese_fan_809,6-Ingredient-Green-Chile-Chicken-Enchiladas-_Gluten-Free-_-Double-Batch-for-the-Freezer_-1700178,3
181,chinese_fan_809,Slow-Cooker-Chicken-Fajitas-1892578,3
185,chinese_fan_809,Baked-Chicken-Taquitos-1602874,1
188,chinese_fan_809,Mini-Mexican-Meatloaves-1247371,4
184,chinese_fan_809,Skinny-Taco-Cups-1212257,1
182,chinese_fan_809,Slow-cooker-southwestern-pork-roast-303705,5
187,chinese_fan_809,Baked-Creamy-Chicken-Taquitos-990478,4
197,chinese_fan_809,Garlic-Shrimp-My-Recipes_1,2
191,chinese_fan_809,Low-Carb-Baked-Greek-Meatballs-with-Feta-and-Oregano-1495557,1
192,chinese_fan_809,Greek-Meatballs-with-Tzatziki-Sauce-1589104,2
194,chinese_fan_809,Mediterranean-Roasted-Spatchcock-Chicken-994915,5
199,chinese_fan_809,Pan-Roasted-Fish-with-Mediterranean-Tomato-Sauce-1745940,1
193,chinese_fan_809,Mediterranean-turkey-meatballs-with-herbed-yogurt-sauce-308201,1
196,chinese_fan_809,Mediterranean-Red-Snapper-678240,1
198,chinese_fan_809,Mediterranean-Pan-Roasted-Salmon-931756,5
195,chinese_fan_809,Mediterranean-Pizza-1834600,3
190,chinese_fan_809,Mediterranean-fish-packets-304237,5
203,chinese_fan_809,Caprese-Meatballs-_Low-Carb-_-Gluten-Free_-483036,3
204,chinese_fan_809,Chicken-Meatballs-with-Tomato-Balsamic-Glaze-Once-Upon-A-Chef-200002,2
208,chinese_fan_809,Tuscan-Herb-Cod-with-Tomatoes-_-Arugula-556649,5
206,chinese_fan_809,White-whole-wheat-pizza-dough-308605,5
207,chinese_fan_809,Gnocchi-with-Cherry-Tomatoes-and-Garlicky-Panko-Breadcrumbs-1340262,1
202,chinese_fan_809,Clean-Eating-Italian-Style-Shrimp-1196149,4
200,chinese_fan_809,Parmesan-Crusted-Tilapia-518163,5
205,chinese_fan_809,Total-Choice-Spinach-Stuffed-Chicken-995251,2
209,chinese_fan_809,Healthy-Chicken-Alfredo-Pizza-499474,1
201,chinese_fan_809,Tomato-Basil-Spaghetti-Squash-Bake-1119451,4
5,sule_cant_live_without_greek_grub_839,Sauerkraut-Chickpea-Flour-Ravioli-_-Spiced-Applesauce-1592004,3
9,sule_cant_live_without_greek_grub_839,Bratwurst-With-Apples_-Onion_-And-Sauerkraut-Epicurious,5
1,sule_cant_live_without_greek_grub_839,Runzas-_Bierocks_-1601298,2
4,sule_cant_live_without_greek_grub_839,Sauerbraten-1340986,4
2,sule_cant_live_without_greek_grub_839,Sausage-Sauerkraut-Sloppy-Joes-1557576,1
3,sule_cant_live_without_greek_grub_839,Sauerbraten-Beef-in-Gingersnap-Gravy-1540117,1
7,sule_cant_live_without_greek_grub_839,Sirloin-Stroganoff-MyRecipes-249593,4
0,sule_cant_live_without_greek_grub_839,Pork-Schnitzels-778938,5
8,sule_cant_live_without_greek_grub_839,German-Pork-Chops-and-Sauerkraut-AllRecipes-40040,2
6,sule_cant_live_without_greek_grub_839,Sauerbraten-1500604,1
16,sule_cant_live_without_greek_grub_839,Ginger-beef-_-broccoli-298531,5
19,sule_cant_live_without_greek_grub_839,Steamed-Scallops-with-Soy-Sauce-and-Garlic-Oil-497320,4
11,sule_cant_live_without_greek_grub_839,Asian-Style-Scallops-I-Adore-Food-55293,4
17,sule_cant_live_without_greek_grub_839,Chili-shrimp-and-asparagus-stir-fry-352470,5
12,sule_cant_live_without_greek_grub_839,Spicy-Garlic-and-Pepper-Shrimp-Stir-Fry-1192554,3
10,sule_cant_live_without_greek_grub_839,Easy-Noodle-Stir-Fry-1170602,2
13,sule_cant_live_without_greek_grub_839,Easy-Chicken-Teriyaki-1172111,1
18,sule_cant_live_without_greek_grub_839,Chinese-Beef-Stir-Fry-1715262,5
15,sule_cant_live_without_greek_grub_839,World_s-Easiest-Garlicky-Green-Beans-Stir-Fry-685309,4
14,sule_cant_live_without_greek_grub_839,Garlic-Ginger-Shrimp-Stir-fry-758551,2
23,sule_cant_live_without_greek_grub_839,Cuban-Empanadas-1299337,1
28,sule_cant_live_without_greek_grub_839,Cuban-Style-Pulled-Pork-Sliders-495061,3
22,sule_cant_live_without_greek_grub_839,Cuban-Shredded-Beef-894519,4
20,sule_cant_live_without_greek_grub_839,Cuban-roast-pork-_lechon-asado_-351717,5
27,sule_cant_live_without_greek_grub_839,Cuban-Red-Beans-1235096,5
25,sule_cant_live_without_greek_grub_839,Cuban-Black-Beans-_with-Kale_-2031963,3
24,sule_cant_live_without_greek_grub_839,Slow-Cooker-Cuban-Style-Chicken-Stew-1513701,1
26,sule_cant_live_without_greek_grub_839,Cuban-Style-Lamb-1733103,2
21,sule_cant_live_without_greek_grub_839,Cuban-Speciality_-Potato-Filled-With-Meat-1012661,1
29,sule_cant_live_without_greek_grub_839,Cuban-Potato-Balls-_Papas-Rellenas_-481776,5
36,sule_cant_live_without_greek_grub_839,Hungarian-Goulash-_Slow-Cooker_-1477328,1
37,sule_cant_live_without_greek_grub_839,Hungarian-Beef-Goulash-1360569,2
34,sule_cant_live_without_greek_grub_839,Hungarian-Goulash-I-1605017,3
31,sule_cant_live_without_greek_grub_839,Marha-Porkolt---Hungarian-Beef-Paprika-Stew-1019991,4
35,sule_cant_live_without_greek_grub_839,Hungarian-Goulash-623141,4
38,sule_cant_live_without_greek_grub_839,Crockpot-Hungarian-Goulash-1784747,1
33,sule_cant_live_without_greek_grub_839,Hungarian-Beef-Goulash-1321475,3
30,sule_cant_live_without_greek_grub_839,Hungarian-Goulash-1975672,1
32,sule_cant_live_without_greek_grub_839,Slow-Cookers-Beef-Paprikash-1044728,5
39,sule_cant_live_without_greek_grub_839,Slow-Cooker-Hungarian-Goulash-1099957,2
49,sule_cant_live_without_greek_grub_839,Protein-Packed-Japanese-Tofu-Steak-1314305,4
44,sule_cant_live_without_greek_grub_839,Nobu_s-Miso-Marinated-Black-Cod-2011466,4
43,sule_cant_live_without_greek_grub_839,Unagi-Don-_Unadon_-1032097,1
42,sule_cant_live_without_greek_grub_839,Miso-Glazed-Salmon-1077104,1
45,sule_cant_live_without_greek_grub_839,Japanese-Beef-Steak-1612087,1
40,sule_cant_live_without_greek_grub_839,Beef-Negimaki-1128838,2
47,sule_cant_live_without_greek_grub_839,Chicken-Teriyaki-573544,3
48,sule_cant_live_without_greek_grub_839,Japanese-Crispy-Fried-Shrimp-630308,1
46,sule_cant_live_without_greek_grub_839,Black-Cod-with-Miso-_Miso-marinated-Black-Cod_-1455849,5
41,sule_cant_live_without_greek_grub_839,Beef-Teriyaki-978715,5
58,sule_cant_live_without_greek_grub_839,Spanish-Meatballs-_Albondigas_-with-Pintos_-Zucchini-and-Tomato-1071290,5
52,sule_cant_live_without_greek_grub_839,Spanish-rice-with-chicken-299070,1
50,sule_cant_live_without_greek_grub_839,Spanish-style-garlic-shrimp-298317,3
55,sule_cant_live_without_greek_grub_839,Chunky-Vegetable-Paella-1717560,1
59,sule_cant_live_without_greek_grub_839,Spanish-Recipe-Caldillo-De-Perro-1520879,5
53,sule_cant_live_without_greek_grub_839,Broiled-Spanish-Mackerel-AllRecipes-36799,5
57,sule_cant_live_without_greek_grub_839,Albondigas-_Spanish-Meatballs_-1116469,2
54,sule_cant_live_without_greek_grub_839,Spanish_style-Shrimp-With-Garlic-My-Recipes,5
51,sule_cant_live_without_greek_grub_839,Spanish-Chorizo-Omelette-with-Irregular-Mushrooms-1802850,5
56,sule_cant_live_without_greek_grub_839,Speedy-Shrimp-and-Orzo-Paella-1197247,2
66,sule_cant_live_without_greek_grub_839,Moroccan-Spiced-Tuna-Steaks-1519093,4
63,sule_cant_live_without_greek_grub_839,Moroccan-vegetable-stew-333901,5
62,sule_cant_live_without_greek_grub_839,Spicy-Moroccan-Shrimp-Tagine-513928,2
64,sule_cant_live_without_greek_grub_839,White-Bean-Tagine-_Loubia_-989755,1
65,sule_cant_live_without_greek_grub_839,Slow-Cooker-Beef-_-Sweet-Potato-Tagine-985719,3
68,sule_cant_live_without_greek_grub_839,Moroccan-Chicken-with-Lemons-and-Olives-1825054,3
69,sule_cant_live_without_greek_grub_839,Chicken-Tagine-with-Preserved-Lemon_-Olives-and-Thyme-1514904,4
60,sule_cant_live_without_greek_grub_839,Moroccan-Inspired-Pork-Stew-1332144,4
67,sule_cant_live_without_greek_grub_839,Moroccan-Meat-Cigars-Allrecipes,2
61,sule_cant_live_without_greek_grub_839,Moroccan-Spiced-Fish-1994862,1
79,sule_cant_live_without_greek_grub_839,Stuffed-Grape-Leaves-with-Cucumber-Yogurt-Sauce-1026905,5
71,sule_cant_live_without_greek_grub_839,Spinach-and-Feta-Greek-Stuffed-Pork-Chops-1273937,5
76,sule_cant_live_without_greek_grub_839,Feta-Stuffed-Greek-Meatballs-with-Lemon-Garlic-Yogurt-Sauce-991145,5
74,sule_cant_live_without_greek_grub_839,Greek-Pizza-1253983,5
77,sule_cant_live_without_greek_grub_839,Chicken-Tzatziki-Pizza-1707167,5
73,sule_cant_live_without_greek_grub_839,Greek-Stuffed-Tomatoes-With-Quinoa-And-Black-Lentils-556703,5
75,sule_cant_live_without_greek_grub_839,Savory-Greek-Waffle-Pizzas-1522725,5
78,sule_cant_live_without_greek_grub_839,Greek-Meatballs-in-Lemon-Sauce-1566510,5
72,sule_cant_live_without_greek_grub_839,Skinny_-Greek-Style-Vegetarian-Pizza_-Ready-in-10-Minutes_-633758,5
70,sule_cant_live_without_greek_grub_839,Spanakopita-Casserole-490232,5
83,sule_cant_live_without_greek_grub_839,Healthy-Paneer-Makhani-1263105,3
84,sule_cant_live_without_greek_grub_839,Beef-Masala-Curry-1181655,4
81,sule_cant_live_without_greek_grub_839,Palak-daal-308711,2
87,sule_cant_live_without_greek_grub_839,How-to-make-Masala-Fish-Fry-1281115,1
86,sule_cant_live_without_greek_grub_839,Dhal-Curry-983208,5
82,sule_cant_live_without_greek_grub_839,Indian-Style-Baked-Tofu-1507752,1
85,sule_cant_live_without_greek_grub_839,Mattar-Paneer-1421128,4
80,sule_cant_live_without_greek_grub_839,5-Minute-Salmon-Sauce-Indian-Style-1474008,2
88,sule_cant_live_without_greek_grub_839,Dum-Aloo-1087722,2
89,sule_cant_live_without_greek_grub_839,Marrow-Curry-1233252,4
90,sule_cant_live_without_greek_grub_839,Mama_s-Fried-Chicken-1050513,5
95,sule_cant_live_without_greek_grub_839,Southern-Honey-Baked-Ham-1360914,5
97,sule_cant_live_without_greek_grub_839,Frugal-Southern-Beans-and-Ham-1070048,4
99,sule_cant_live_without_greek_grub_839,Braised-Country-Ribs-in-Tomato-Sauce-1062395,5
92,sule_cant_live_without_greek_grub_839,Slow-Cooker-Southern-Style-Ham-1061940,4
91,sule_cant_live_without_greek_grub_839,Pulled-Pork_-North-Carolina-Style-783556,5
93,sule_cant_live_without_greek_grub_839,Mama_s-Fried-Chicken-1894447,3
94,sule_cant_live_without_greek_grub_839,Southern-Style-Pulled-Pork-BBQ-471484,1
96,sule_cant_live_without_greek_grub_839,Keto-Crispy-Fried-Chicken-1706866,2
98,sule_cant_live_without_greek_grub_839,Carolina-Style-Slow-Cooker-Pulled-Pork-1223383,5
100,sule_cant_live_without_greek_grub_839,Asian_Style-Pork-Chops-Martha-Stewart,2
104,sule_cant_live_without_greek_grub_839,Garlic-lover_s-vegetable-stir-fry-with-eggplant_-zucchini_-and-yellow-squash-309526,2
101,sule_cant_live_without_greek_grub_839,Roasted-salmon-with-balsamic-sauce-309887,1
103,sule_cant_live_without_greek_grub_839,10-Minute-Stir-Fry-1192417,4
105,sule_cant_live_without_greek_grub_839,Asian-stir-fry-303637,1
107,sule_cant_live_without_greek_grub_839,Daging-Masak-Kicap-_Soy-Sauce-Beef_-497096,3
109,sule_cant_live_without_greek_grub_839,Peanut-Sesame-Chicken-Rice-Paper-Rolls-1555865,3
108,sule_cant_live_without_greek_grub_839,How-To-Make-Pork-Dumplings-1008479,3
106,sule_cant_live_without_greek_grub_839,Nobu_s-Miso-Marinated-Black-Cod-546663,5
102,sule_cant_live_without_greek_grub_839,Skillet-Beef-_-Broccoli-1549837,3
111,sule_cant_live_without_greek_grub_839,Slow-Cooker-Traditional-Irish-Stew-1551337,1
119,sule_cant_live_without_greek_grub_839,Core-Irish-Beef-Stew-Recipezaar,1
114,sule_cant_live_without_greek_grub_839,Vegan-Irish-Hand-Pies-1894258,1
112,sule_cant_live_without_greek_grub_839,Guinness-Irish-Lamb-Stew-1752473,1
117,sule_cant_live_without_greek_grub_839,Irish-Beef-Stew-Recipezaar_5,1
116,sule_cant_live_without_greek_grub_839,Corned-Beef-and-Cabbage-1545664,1
118,sule_cant_live_without_greek_grub_839,Coddle-Food_com-181592,1
110,sule_cant_live_without_greek_grub_839,Corned-Beef-and-Cabbage-1520686,1
115,sule_cant_live_without_greek_grub_839,Corned-Beef-And-Cabbage-TasteOfHome_1,1
113,sule_cant_live_without_greek_grub_839,Bacon-and-Cabbage-Stir-fry-1018148,1
124,sule_cant_live_without_greek_grub_839,English-Roast-Beef-Allrecipes,4
128,sule_cant_live_without_greek_grub_839,Steak-And-Kidney-Pie-I-Allrecipes,2
120,sule_cant_live_without_greek_grub_839,Sunday-Rib-Roast-Epicurious,2
129,sule_cant_live_without_greek_grub_839,Cottage-Pie-Allrecipes,2
122,sule_cant_live_without_greek_grub_839,Minced-Beef-Wellington-1243870,1
123,sule_cant_live_without_greek_grub_839,The-Best-English-Muffin-Pepperoni-Pizza-776866,1
125,sule_cant_live_without_greek_grub_839,Panfried-Chinese-Pork-Pie-_Xian-Bing_-1512743,4
126,sule_cant_live_without_greek_grub_839,Mini-Beef-Wellingtons-1443669,5
127,sule_cant_live_without_greek_grub_839,Pork-Pie-Allrecipes,1
121,sule_cant_live_without_greek_grub_839,Perfect-Sunday-Roast-1575220,1
132,sule_cant_live_without_greek_grub_839,Balsamic_glazed-Halibut-My-Recipes,2
134,sule_cant_live_without_greek_grub_839,Spicy-Marinated-Eye-Of-Round-My-Recipes,5
130,sule_cant_live_without_greek_grub_839,Vegetarian-Lentil-Burger-575506,4
136,sule_cant_live_without_greek_grub_839,Real-Texas-Chili-My-Recipes,5
133,sule_cant_live_without_greek_grub_839,Dijon-Rack-Of-Lamb-My-Recipes,5
137,sule_cant_live_without_greek_grub_839,Simple-Baked-Ham-1086701,5
138,sule_cant_live_without_greek_grub_839,Chicken-With-Sherry-Vinegar-Sauce-My-Recipes,5
