,username,recipe_id,rating
156,kathey_only_eats_swedish_eatz_742,Thai-Style-Steamed-Sea-Bass-1491808,5
153,kathey_only_eats_swedish_eatz_742,Chicken-Pad-Thai-Wontons-749401,5
163,kathey_only_eats_swedish_eatz_742,Swedish-Meatballs-1034858,5
169,kathey_only_eats_swedish_eatz_742,Aunt-Bee_s-Swedish-Meatballs-and-Meatloaf-1310633,5
164,kathey_only_eats_swedish_eatz_742,Favorite-Swedish-Meatballs-1324614,5
177,kathey_only_eats_swedish_eatz_742,Duck-Confit-1978938,5
179,kathey_only_eats_swedish_eatz_742,Frisee-Salad-with-Duck-Livers-511087,1
170,kathey_only_eats_swedish_eatz_742,Easy-french-ratatouille-308073,4
182,kathey_only_eats_swedish_eatz_742,Slow-cooker-southwestern-pork-roast-303705,1
181,kathey_only_eats_swedish_eatz_742,Slow-Cooker-Chicken-Fajitas-1892578,3
187,kathey_only_eats_swedish_eatz_742,Baked-Creamy-Chicken-Taquitos-990478,5
196,kathey_only_eats_swedish_eatz_742,Mediterranean-Red-Snapper-678240,4
192,kathey_only_eats_swedish_eatz_742,Greek-Meatballs-with-Tzatziki-Sauce-1589104,3
197,kathey_only_eats_swedish_eatz_742,Garlic-Shrimp-My-Recipes_1,1
203,kathey_only_eats_swedish_eatz_742,Caprese-Meatballs-_Low-Carb-_-Gluten-Free_-483036,4
205,kathey_only_eats_swedish_eatz_742,Total-Choice-Spinach-Stuffed-Chicken-995251,2
209,kathey_only_eats_swedish_eatz_742,Healthy-Chicken-Alfredo-Pizza-499474,1
7,trang_cant_live_without_american_eatz_522,Sirloin-Stroganoff-MyRecipes-249593,2
2,trang_cant_live_without_american_eatz_522,Sausage-Sauerkraut-Sloppy-Joes-1557576,4
3,trang_cant_live_without_american_eatz_522,Sauerbraten-Beef-in-Gingersnap-Gravy-1540117,1
17,trang_cant_live_without_american_eatz_522,Chili-shrimp-and-asparagus-stir-fry-352470,1
16,trang_cant_live_without_american_eatz_522,Ginger-beef-_-broccoli-298531,3
15,trang_cant_live_without_american_eatz_522,World_s-Easiest-Garlicky-Green-Beans-Stir-Fry-685309,4
29,trang_cant_live_without_american_eatz_522,Cuban-Potato-Balls-_Papas-Rellenas_-481776,5
23,trang_cant_live_without_american_eatz_522,Cuban-Empanadas-1299337,3
28,trang_cant_live_without_american_eatz_522,Cuban-Style-Pulled-Pork-Sliders-495061,5
30,trang_cant_live_without_american_eatz_522,Hungarian-Goulash-1975672,4
34,trang_cant_live_without_american_eatz_522,Hungarian-Goulash-I-1605017,1
32,trang_cant_live_without_american_eatz_522,Slow-Cookers-Beef-Paprikash-1044728,4
40,trang_cant_live_without_american_eatz_522,Beef-Negimaki-1128838,4
48,trang_cant_live_without_american_eatz_522,Japanese-Crispy-Fried-Shrimp-630308,2
42,trang_cant_live_without_american_eatz_522,Miso-Glazed-Salmon-1077104,5
53,trang_cant_live_without_american_eatz_522,Broiled-Spanish-Mackerel-AllRecipes-36799,1
58,trang_cant_live_without_american_eatz_522,Spanish-Meatballs-_Albondigas_-with-Pintos_-Zucchini-and-Tomato-1071290,1
57,trang_cant_live_without_american_eatz_522,Albondigas-_Spanish-Meatballs_-1116469,1
65,trang_cant_live_without_american_eatz_522,Slow-Cooker-Beef-_-Sweet-Potato-Tagine-985719,4
67,trang_cant_live_without_american_eatz_522,Moroccan-Meat-Cigars-Allrecipes,1
66,trang_cant_live_without_american_eatz_522,Moroccan-Spiced-Tuna-Steaks-1519093,3
70,trang_cant_live_without_american_eatz_522,Spanakopita-Casserole-490232,1
79,trang_cant_live_without_american_eatz_522,Stuffed-Grape-Leaves-with-Cucumber-Yogurt-Sauce-1026905,4
78,trang_cant_live_without_american_eatz_522,Greek-Meatballs-in-Lemon-Sauce-1566510,3
82,trang_cant_live_without_american_eatz_522,Indian-Style-Baked-Tofu-1507752,3
81,trang_cant_live_without_american_eatz_522,Palak-daal-308711,2
86,trang_cant_live_without_american_eatz_522,Dhal-Curry-983208,1
92,trang_cant_live_without_american_eatz_522,Slow-Cooker-Southern-Style-Ham-1061940,3
99,trang_cant_live_without_american_eatz_522,Braised-Country-Ribs-in-Tomato-Sauce-1062395,3
96,trang_cant_live_without_american_eatz_522,Keto-Crispy-Fried-Chicken-1706866,3
102,trang_cant_live_without_american_eatz_522,Skillet-Beef-_-Broccoli-1549837,2
108,trang_cant_live_without_american_eatz_522,How-To-Make-Pork-Dumplings-1008479,5
103,trang_cant_live_without_american_eatz_522,10-Minute-Stir-Fry-1192417,4
117,trang_cant_live_without_american_eatz_522,Irish-Beef-Stew-Recipezaar_5,1
115,trang_cant_live_without_american_eatz_522,Corned-Beef-And-Cabbage-TasteOfHome_1,4
112,trang_cant_live_without_american_eatz_522,Guinness-Irish-Lamb-Stew-1752473,3
124,trang_cant_live_without_american_eatz_522,English-Roast-Beef-Allrecipes,2
122,trang_cant_live_without_american_eatz_522,Minced-Beef-Wellington-1243870,4
121,trang_cant_live_without_american_eatz_522,Perfect-Sunday-Roast-1575220,4
135,trang_cant_live_without_american_eatz_522,Steak-Salad-My-Recipes_1,5
137,trang_cant_live_without_american_eatz_522,Simple-Baked-Ham-1086701,5
132,trang_cant_live_without_american_eatz_522,Balsamic_glazed-Halibut-My-Recipes,5
144,trang_cant_live_without_american_eatz_522,Slow-cooker-cherry-Coke-beef-carnitas-969859,3
140,trang_cant_live_without_american_eatz_522,Buffalo-Chicken-Taquitos-1186877,5
145,trang_cant_live_without_american_eatz_522,Instant-Pot-_or-Slow-Cooker_-Low-Carb-Green-Chile-Pork-Taco-Bowl-2036443,3
153,trang_cant_live_without_american_eatz_522,Chicken-Pad-Thai-Wontons-749401,5
157,trang_cant_live_without_american_eatz_522,Thai-Fried-Rice-1164164,3
158,trang_cant_live_without_american_eatz_522,Thai-Green-Chicken-Curry-1749304,3
168,trang_cant_live_without_american_eatz_522,Swedish-Meatballs-1040623,5
164,trang_cant_live_without_american_eatz_522,Favorite-Swedish-Meatballs-1324614,3
167,trang_cant_live_without_american_eatz_522,Ikea-Swedish-Meatballs-1369339,1
179,trang_cant_live_without_american_eatz_522,Frisee-Salad-with-Duck-Livers-511087,3
178,trang_cant_live_without_american_eatz_522,i-heart-keenwah-Herbes-de-Provence-Quinoa-Puff-Crusted-Cod-Filets-1927100,5
174,trang_cant_live_without_american_eatz_522,Trout-Provencale-En-Papillote-1046115,1
181,trang_cant_live_without_american_eatz_522,Slow-Cooker-Chicken-Fajitas-1892578,5
183,trang_cant_live_without_american_eatz_522,5-Minute-Vegetarian-Burrito-Bowl-1101618,1
185,trang_cant_live_without_american_eatz_522,Baked-Chicken-Taquitos-1602874,4
199,trang_cant_live_without_american_eatz_522,Pan-Roasted-Fish-with-Mediterranean-Tomato-Sauce-1745940,3
190,trang_cant_live_without_american_eatz_522,Mediterranean-fish-packets-304237,2
194,trang_cant_live_without_american_eatz_522,Mediterranean-Roasted-Spatchcock-Chicken-994915,1
202,trang_cant_live_without_american_eatz_522,Clean-Eating-Italian-Style-Shrimp-1196149,5
206,trang_cant_live_without_american_eatz_522,White-whole-wheat-pizza-dough-308605,4
205,trang_cant_live_without_american_eatz_522,Total-Choice-Spinach-Stuffed-Chicken-995251,2
8,mediterranean_connoisseur_765,German-Pork-Chops-and-Sauerkraut-AllRecipes-40040,5
0,mediterranean_connoisseur_765,Pork-Schnitzels-778938,1
5,mediterranean_connoisseur_765,Sauerkraut-Chickpea-Flour-Ravioli-_-Spiced-Applesauce-1592004,2
11,mediterranean_connoisseur_765,Asian-Style-Scallops-I-Adore-Food-55293,3
14,mediterranean_connoisseur_765,Garlic-Ginger-Shrimp-Stir-fry-758551,4
13,mediterranean_connoisseur_765,Easy-Chicken-Teriyaki-1172111,1
27,mediterranean_connoisseur_765,Cuban-Red-Beans-1235096,1
24,mediterranean_connoisseur_765,Slow-Cooker-Cuban-Style-Chicken-Stew-1513701,5
28,mediterranean_connoisseur_765,Cuban-Style-Pulled-Pork-Sliders-495061,2
30,mediterranean_connoisseur_765,Hungarian-Goulash-1975672,5
