,username,recipe_id,rating
123,german_luver_439,The-Best-English-Muffin-Pepperoni-Pizza-776866,1
127,german_luver_439,Pork-Pie-Allrecipes,3
135,german_luver_439,Steak-Salad-My-Recipes_1,3
137,german_luver_439,Simple-Baked-Ham-1086701,2
134,german_luver_439,Spicy-Marinated-Eye-Of-Round-My-Recipes,3
148,german_luver_439,Salsa-Verde-Chicharron-Tacos-1344920,4
143,german_luver_439,Enchilada-Meatballs-in-the-Crock-Pot-983143,1
145,german_luver_439,Instant-Pot-_or-Slow-Cooker_-Low-Carb-Green-Chile-Pork-Taco-Bowl-2036443,3
154,german_luver_439,Thai-Fishcake-Skewers-1259999,5
156,german_luver_439,Thai-Style-Steamed-Sea-Bass-1491808,5
153,german_luver_439,Chicken-Pad-Thai-Wontons-749401,2
169,german_luver_439,Aunt-Bee_s-Swedish-Meatballs-and-Meatloaf-1310633,5
164,german_luver_439,Favorite-Swedish-Meatballs-1324614,2
163,german_luver_439,Swedish-Meatballs-1034858,1
176,german_luver_439,Ratatouille-Saute-1475642,4
178,german_luver_439,i-heart-keenwah-Herbes-de-Provence-Quinoa-Puff-Crusted-Cod-Filets-1927100,3
175,german_luver_439,Cuban-French-Bread-Pizza-1905608,2
189,german_luver_439,6-Ingredient-Green-Chile-Chicken-Enchiladas-_Gluten-Free-_-Double-Batch-for-the-Freezer_-1700178,1
184,german_luver_439,Skinny-Taco-Cups-1212257,1
182,german_luver_439,Slow-cooker-southwestern-pork-roast-303705,1
199,german_luver_439,Pan-Roasted-Fish-with-Mediterranean-Tomato-Sauce-1745940,3
192,german_luver_439,Greek-Meatballs-with-Tzatziki-Sauce-1589104,4
193,german_luver_439,Mediterranean-turkey-meatballs-with-herbed-yogurt-sauce-308201,2
204,german_luver_439,Chicken-Meatballs-with-Tomato-Balsamic-Glaze-Once-Upon-A-Chef-200002,5
209,german_luver_439,Healthy-Chicken-Alfredo-Pizza-499474,2
205,german_luver_439,Total-Choice-Spinach-Stuffed-Chicken-995251,5
4,swedish_finesser_653,Sauerbraten-1340986,2
6,swedish_finesser_653,Sauerbraten-1500604,4
0,swedish_finesser_653,Pork-Schnitzels-778938,3
10,swedish_finesser_653,Easy-Noodle-Stir-Fry-1170602,3
19,swedish_finesser_653,Steamed-Scallops-with-Soy-Sauce-and-Garlic-Oil-497320,4
15,swedish_finesser_653,World_s-Easiest-Garlicky-Green-Beans-Stir-Fry-685309,5
28,swedish_finesser_653,Cuban-Style-Pulled-Pork-Sliders-495061,3
22,swedish_finesser_653,Cuban-Shredded-Beef-894519,1
21,swedish_finesser_653,Cuban-Speciality_-Potato-Filled-With-Meat-1012661,3
31,swedish_finesser_653,Marha-Porkolt---Hungarian-Beef-Paprika-Stew-1019991,5
35,swedish_finesser_653,Hungarian-Goulash-623141,1
39,swedish_finesser_653,Slow-Cooker-Hungarian-Goulash-1099957,5
46,swedish_finesser_653,Black-Cod-with-Miso-_Miso-marinated-Black-Cod_-1455849,2
43,swedish_finesser_653,Unagi-Don-_Unadon_-1032097,1
44,swedish_finesser_653,Nobu_s-Miso-Marinated-Black-Cod-2011466,1
59,swedish_finesser_653,Spanish-Recipe-Caldillo-De-Perro-1520879,3
55,swedish_finesser_653,Chunky-Vegetable-Paella-1717560,3
58,swedish_finesser_653,Spanish-Meatballs-_Albondigas_-with-Pintos_-Zucchini-and-Tomato-1071290,2
66,swedish_finesser_653,Moroccan-Spiced-Tuna-Steaks-1519093,2
68,swedish_finesser_653,Moroccan-Chicken-with-Lemons-and-Olives-1825054,5
64,swedish_finesser_653,White-Bean-Tagine-_Loubia_-989755,4
78,swedish_finesser_653,Greek-Meatballs-in-Lemon-Sauce-1566510,4
70,swedish_finesser_653,Spanakopita-Casserole-490232,1
73,swedish_finesser_653,Greek-Stuffed-Tomatoes-With-Quinoa-And-Black-Lentils-556703,1
81,swedish_finesser_653,Palak-daal-308711,2
88,swedish_finesser_653,Dum-Aloo-1087722,5
82,swedish_finesser_653,Indian-Style-Baked-Tofu-1507752,5
92,swedish_finesser_653,Slow-Cooker-Southern-Style-Ham-1061940,4
94,swedish_finesser_653,Southern-Style-Pulled-Pork-BBQ-471484,5
98,swedish_finesser_653,Carolina-Style-Slow-Cooker-Pulled-Pork-1223383,2
107,swedish_finesser_653,Daging-Masak-Kicap-_Soy-Sauce-Beef_-497096,3
108,swedish_finesser_653,How-To-Make-Pork-Dumplings-1008479,3
101,swedish_finesser_653,Roasted-salmon-with-balsamic-sauce-309887,1
111,swedish_finesser_653,Slow-Cooker-Traditional-Irish-Stew-1551337,1
116,swedish_finesser_653,Corned-Beef-and-Cabbage-1545664,1
118,swedish_finesser_653,Coddle-Food_com-181592,1
121,swedish_finesser_653,Perfect-Sunday-Roast-1575220,2
125,swedish_finesser_653,Panfried-Chinese-Pork-Pie-_Xian-Bing_-1512743,3
122,swedish_finesser_653,Minced-Beef-Wellington-1243870,5
133,swedish_finesser_653,Dijon-Rack-Of-Lamb-My-Recipes,3
135,swedish_finesser_653,Steak-Salad-My-Recipes_1,5
134,swedish_finesser_653,Spicy-Marinated-Eye-Of-Round-My-Recipes,1
140,swedish_finesser_653,Buffalo-Chicken-Taquitos-1186877,2
142,swedish_finesser_653,Mexican-Meatloaf-983138,5
141,swedish_finesser_653,Slow-Cooker-Salsa-Verde-Chicken-Tacos-1559821,5
159,swedish_finesser_653,Thai-Inspired-Turkey-Mini-Meatball-Lettuce-Wraps-1614929,3
152,swedish_finesser_653,Thai-Red-Curry-Meatballs-with-Coconut-Curry-Sauce-1546960,2
156,swedish_finesser_653,Thai-Style-Steamed-Sea-Bass-1491808,1
160,swedish_finesser_653,Oven-baked-swedish-meatballs-309856,5
167,swedish_finesser_653,Ikea-Swedish-Meatballs-1369339,5
161,swedish_finesser_653,Low-Calorie-Swedish-Meatballs-1243921,5
174,swedish_finesser_653,Trout-Provencale-En-Papillote-1046115,1
179,swedish_finesser_653,Frisee-Salad-with-Duck-Livers-511087,3
177,swedish_finesser_653,Duck-Confit-1978938,5
183,swedish_finesser_653,5-Minute-Vegetarian-Burrito-Bowl-1101618,4
188,swedish_finesser_653,Mini-Mexican-Meatloaves-1247371,2
187,swedish_finesser_653,Baked-Creamy-Chicken-Taquitos-990478,4
194,swedish_finesser_653,Mediterranean-Roasted-Spatchcock-Chicken-994915,3
191,swedish_finesser_653,Low-Carb-Baked-Greek-Meatballs-with-Feta-and-Oregano-1495557,4
199,swedish_finesser_653,Pan-Roasted-Fish-with-Mediterranean-Tomato-Sauce-1745940,3
207,swedish_finesser_653,Gnocchi-with-Cherry-Tomatoes-and-Garlicky-Panko-Breadcrumbs-1340262,4
209,swedish_finesser_653,Healthy-Chicken-Alfredo-Pizza-499474,1
208,swedish_finesser_653,Tuscan-Herb-Cod-with-Tomatoes-_-Arugula-556649,1
9,evette_needs_asian_grub_538,Bratwurst-With-Apples_-Onion_-And-Sauerkraut-Epicurious,3
1,evette_needs_asian_grub_538,Runzas-_Bierocks_-1601298,5
6,evette_needs_asian_grub_538,Sauerbraten-1500604,5
19,evette_needs_asian_grub_538,Steamed-Scallops-with-Soy-Sauce-and-Garlic-Oil-497320,1
17,evette_needs_asian_grub_538,Chili-shrimp-and-asparagus-stir-fry-352470,1
10,evette_needs_asian_grub_538,Easy-Noodle-Stir-Fry-1170602,1
27,evette_needs_asian_grub_538,Cuban-Red-Beans-1235096,2
29,evette_needs_asian_grub_538,Cuban-Potato-Balls-_Papas-Rellenas_-481776,1
28,evette_needs_asian_grub_538,Cuban-Style-Pulled-Pork-Sliders-495061,1
31,evette_needs_asian_grub_538,Marha-Porkolt---Hungarian-Beef-Paprika-Stew-1019991,3
33,evette_needs_asian_grub_538,Hungarian-Beef-Goulash-1321475,3
30,evette_needs_asian_grub_538,Hungarian-Goulash-1975672,1
44,evette_needs_asian_grub_538,Nobu_s-Miso-Marinated-Black-Cod-2011466,5
40,evette_needs_asian_grub_538,Beef-Negimaki-1128838,5
49,evette_needs_asian_grub_538,Protein-Packed-Japanese-Tofu-Steak-1314305,4
53,evette_needs_asian_grub_538,Broiled-Spanish-Mackerel-AllRecipes-36799,5
50,evette_needs_asian_grub_538,Spanish-style-garlic-shrimp-298317,3
58,evette_needs_asian_grub_538,Spanish-Meatballs-_Albondigas_-with-Pintos_-Zucchini-and-Tomato-1071290,1
60,evette_needs_asian_grub_538,Moroccan-Inspired-Pork-Stew-1332144,3
65,evette_needs_asian_grub_538,Slow-Cooker-Beef-_-Sweet-Potato-Tagine-985719,3
67,evette_needs_asian_grub_538,Moroccan-Meat-Cigars-Allrecipes,5
70,evette_needs_asian_grub_538,Spanakopita-Casserole-490232,2
76,evette_needs_asian_grub_538,Feta-Stuffed-Greek-Meatballs-with-Lemon-Garlic-Yogurt-Sauce-991145,1
71,evette_needs_asian_grub_538,Spinach-and-Feta-Greek-Stuffed-Pork-Chops-1273937,1
84,evette_needs_asian_grub_538,Beef-Masala-Curry-1181655,5
88,evette_needs_asian_grub_538,Dum-Aloo-1087722,4
85,evette_needs_asian_grub_538,Mattar-Paneer-1421128,4
96,evette_needs_asian_grub_538,Keto-Crispy-Fried-Chicken-1706866,5
90,evette_needs_asian_grub_538,Mama_s-Fried-Chicken-1050513,3
99,evette_needs_asian_grub_538,Braised-Country-Ribs-in-Tomato-Sauce-1062395,3
107,evette_needs_asian_grub_538,Daging-Masak-Kicap-_Soy-Sauce-Beef_-497096,5
101,evette_needs_asian_grub_538,Roasted-salmon-with-balsamic-sauce-309887,5
105,evette_needs_asian_grub_538,Asian-stir-fry-303637,5
115,evette_needs_asian_grub_538,Corned-Beef-And-Cabbage-TasteOfHome_1,4
110,evette_needs_asian_grub_538,Corned-Beef-and-Cabbage-1520686,1
111,evette_needs_asian_grub_538,Slow-Cooker-Traditional-Irish-Stew-1551337,2
121,evette_needs_asian_grub_538,Perfect-Sunday-Roast-1575220,4
124,evette_needs_asian_grub_538,English-Roast-Beef-Allrecipes,1
127,evette_needs_asian_grub_538,Pork-Pie-Allrecipes,3
137,evette_needs_asian_grub_538,Simple-Baked-Ham-1086701,2
139,evette_needs_asian_grub_538,Merlot-Pot-Roast-With-Horseradish-Smashed-Potatoes-My-Recipes,3
134,evette_needs_asian_grub_538,Spicy-Marinated-Eye-Of-Round-My-Recipes,3
149,evette_needs_asian_grub_538,Mexican-Pull-Apart-Pizza-1359291,1
148,evette_needs_asian_grub_538,Salsa-Verde-Chicharron-Tacos-1344920,1
145,evette_needs_asian_grub_538,Instant-Pot-_or-Slow-Cooker_-Low-Carb-Green-Chile-Pork-Taco-Bowl-2036443,1
153,evette_needs_asian_grub_538,Chicken-Pad-Thai-Wontons-749401,1
157,evette_needs_asian_grub_538,Thai-Fried-Rice-1164164,1
159,evette_needs_asian_grub_538,Thai-Inspired-Turkey-Mini-Meatball-Lettuce-Wraps-1614929,1
164,evette_needs_asian_grub_538,Favorite-Swedish-Meatballs-1324614,1
161,evette_needs_asian_grub_538,Low-Calorie-Swedish-Meatballs-1243921,4
167,evette_needs_asian_grub_538,Ikea-Swedish-Meatballs-1369339,3
175,evette_needs_asian_grub_538,Cuban-French-Bread-Pizza-1905608,4
179,evette_needs_asian_grub_538,Frisee-Salad-with-Duck-Livers-511087,3
170,evette_needs_asian_grub_538,Easy-french-ratatouille-308073,5
182,evette_needs_asian_grub_538,Slow-cooker-southwestern-pork-roast-303705,5
188,evette_needs_asian_grub_538,Mini-Mexican-Meatloaves-1247371,5
187,evette_needs_asian_grub_538,Baked-Creamy-Chicken-Taquitos-990478,1
199,evette_needs_asian_grub_538,Pan-Roasted-Fish-with-Mediterranean-Tomato-Sauce-1745940,3
193,evette_needs_asian_grub_538,Mediterranean-turkey-meatballs-with-herbed-yogurt-sauce-308201,4
191,evette_needs_asian_grub_538,Low-Carb-Baked-Greek-Meatballs-with-Feta-and-Oregano-1495557,3
203,evette_needs_asian_grub_538,Caprese-Meatballs-_Low-Carb-_-Gluten-Free_-483036,3
202,evette_needs_asian_grub_538,Clean-Eating-Italian-Style-Shrimp-1196149,5
204,evette_needs_asian_grub_538,Chicken-Meatballs-with-Tomato-Balsamic-Glaze-Once-Upon-A-Chef-200002,2
6,china_needs_irish_eatz_117,Sauerbraten-1500604,4
3,china_needs_irish_eatz_117,Sauerbraten-Beef-in-Gingersnap-Gravy-1540117,2
4,china_needs_irish_eatz_117,Sauerbraten-1340986,3
13,china_needs_irish_eatz_117,Easy-Chicken-Teriyaki-1172111,4
14,china_needs_irish_eatz_117,Garlic-Ginger-Shrimp-Stir-fry-758551,4
19,china_needs_irish_eatz_117,Steamed-Scallops-with-Soy-Sauce-and-Garlic-Oil-497320,1
29,china_needs_irish_eatz_117,Cuban-Potato-Balls-_Papas-Rellenas_-481776,3
22,china_needs_irish_eatz_117,Cuban-Shredded-Beef-894519,5
25,china_needs_irish_eatz_117,Cuban-Black-Beans-_with-Kale_-2031963,3
35,china_needs_irish_eatz_117,Hungarian-Goulash-623141,4
32,china_needs_irish_eatz_117,Slow-Cookers-Beef-Paprikash-1044728,3
38,china_needs_irish_eatz_117,Crockpot-Hungarian-Goulash-1784747,4
41,china_needs_irish_eatz_117,Beef-Teriyaki-978715,5
46,china_needs_irish_eatz_117,Black-Cod-with-Miso-_Miso-marinated-Black-Cod_-1455849,4
45,china_needs_irish_eatz_117,Japanese-Beef-Steak-1612087,2
50,china_needs_irish_eatz_117,Spanish-style-garlic-shrimp-298317,5
51,china_needs_irish_eatz_117,Spanish-Chorizo-Omelette-with-Irregular-Mushrooms-1802850,3
54,china_needs_irish_eatz_117,Spanish_style-Shrimp-With-Garlic-My-Recipes,4
60,china_needs_irish_eatz_117,Moroccan-Inspired-Pork-Stew-1332144,1
69,china_needs_irish_eatz_117,Chicken-Tagine-with-Preserved-Lemon_-Olives-and-Thyme-1514904,4
65,china_needs_irish_eatz_117,Slow-Cooker-Beef-_-Sweet-Potato-Tagine-985719,5
76,china_needs_irish_eatz_117,Feta-Stuffed-Greek-Meatballs-with-Lemon-Garlic-Yogurt-Sauce-991145,1
78,china_needs_irish_eatz_117,Greek-Meatballs-in-Lemon-Sauce-1566510,1
75,china_needs_irish_eatz_117,Savory-Greek-Waffle-Pizzas-1522725,1
83,china_needs_irish_eatz_117,Healthy-Paneer-Makhani-1263105,1
80,china_needs_irish_eatz_117,5-Minute-Salmon-Sauce-Indian-Style-1474008,4
89,china_needs_irish_eatz_117,Marrow-Curry-1233252,4
93,china_needs_irish_eatz_117,Mama_s-Fried-Chicken-1894447,3
90,china_needs_irish_eatz_117,Mama_s-Fried-Chicken-1050513,2
92,china_needs_irish_eatz_117,Slow-Cooker-Southern-Style-Ham-1061940,1
108,china_needs_irish_eatz_117,How-To-Make-Pork-Dumplings-1008479,2
100,china_needs_irish_eatz_117,Asian_Style-Pork-Chops-Martha-Stewart,1
105,china_needs_irish_eatz_117,Asian-stir-fry-303637,3
118,china_needs_irish_eatz_117,Coddle-Food_com-181592,5
115,china_needs_irish_eatz_117,Corned-Beef-And-Cabbage-TasteOfHome_1,5
113,china_needs_irish_eatz_117,Bacon-and-Cabbage-Stir-fry-1018148,5
128,china_needs_irish_eatz_117,Steak-And-Kidney-Pie-I-Allrecipes,4
127,china_needs_irish_eatz_117,Pork-Pie-Allrecipes,2
126,china_needs_irish_eatz_117,Mini-Beef-Wellingtons-1443669,5
130,china_needs_irish_eatz_117,Vegetarian-Lentil-Burger-575506,3
137,china_needs_irish_eatz_117,Simple-Baked-Ham-1086701,5
134,china_needs_irish_eatz_117,Spicy-Marinated-Eye-Of-Round-My-Recipes,3
143,china_needs_irish_eatz_117,Enchilada-Meatballs-in-the-Crock-Pot-983143,4
142,china_needs_irish_eatz_117,Mexican-Meatloaf-983138,3
144,china_needs_irish_eatz_117,Slow-cooker-cherry-Coke-beef-carnitas-969859,2
154,china_needs_irish_eatz_117,Thai-Fishcake-Skewers-1259999,5
158,china_needs_irish_eatz_117,Thai-Green-Chicken-Curry-1749304,5
159,china_needs_irish_eatz_117,Thai-Inspired-Turkey-Mini-Meatball-Lettuce-Wraps-1614929,2
165,china_needs_irish_eatz_117,Turkey-Swedish-Meatballs-1000031,4
163,china_needs_irish_eatz_117,Swedish-Meatballs-1034858,1
169,china_needs_irish_eatz_117,Aunt-Bee_s-Swedish-Meatballs-and-Meatloaf-1310633,4
175,china_needs_irish_eatz_117,Cuban-French-Bread-Pizza-1905608,1
172,china_needs_irish_eatz_117,Ratatouille-tart-307134,1
177,china_needs_irish_eatz_117,Duck-Confit-1978938,5
183,china_needs_irish_eatz_117,5-Minute-Vegetarian-Burrito-Bowl-1101618,5
182,china_needs_irish_eatz_117,Slow-cooker-southwestern-pork-roast-303705,4
185,china_needs_irish_eatz_117,Baked-Chicken-Taquitos-1602874,2
197,china_needs_irish_eatz_117,Garlic-Shrimp-My-Recipes_1,2
191,china_needs_irish_eatz_117,Low-Carb-Baked-Greek-Meatballs-with-Feta-and-Oregano-1495557,2
193,china_needs_irish_eatz_117,Mediterranean-turkey-meatballs-with-herbed-yogurt-sauce-308201,2
201,china_needs_irish_eatz_117,Tomato-Basil-Spaghetti-Squash-Bake-1119451,3
208,china_needs_irish_eatz_117,Tuscan-Herb-Cod-with-Tomatoes-_-Arugula-556649,2
207,china_needs_irish_eatz_117,Gnocchi-with-Cherry-Tomatoes-and-Garlicky-Panko-Breadcrumbs-1340262,5
5,american_connoisseur_059,Sauerkraut-Chickpea-Flour-Ravioli-_-Spiced-Applesauce-1592004,1
4,american_connoisseur_059,Sauerbraten-1340986,2
9,american_connoisseur_059,Bratwurst-With-Apples_-Onion_-And-Sauerkraut-Epicurious,2
17,american_connoisseur_059,Chili-shrimp-and-asparagus-stir-fry-352470,5
16,american_connoisseur_059,Ginger-beef-_-broccoli-298531,4
10,american_connoisseur_059,Easy-Noodle-Stir-Fry-1170602,1
24,american_connoisseur_059,Slow-Cooker-Cuban-Style-Chicken-Stew-1513701,4
29,american_connoisseur_059,Cuban-Potato-Balls-_Papas-Rellenas_-481776,5
27,american_connoisseur_059,Cuban-Red-Beans-1235096,1
36,american_connoisseur_059,Hungarian-Goulash-_Slow-Cooker_-1477328,2
38,american_connoisseur_059,Crockpot-Hungarian-Goulash-1784747,3
32,american_connoisseur_059,Slow-Cookers-Beef-Paprikash-1044728,3
44,american_connoisseur_059,Nobu_s-Miso-Marinated-Black-Cod-2011466,3
45,american_connoisseur_059,Japanese-Beef-Steak-1612087,3
47,american_connoisseur_059,Chicken-Teriyaki-573544,3
58,american_connoisseur_059,Spanish-Meatballs-_Albondigas_-with-Pintos_-Zucchini-and-Tomato-1071290,3
57,american_connoisseur_059,Albondigas-_Spanish-Meatballs_-1116469,2
59,american_connoisseur_059,Spanish-Recipe-Caldillo-De-Perro-1520879,1
64,american_connoisseur_059,White-Bean-Tagine-_Loubia_-989755,1
66,american_connoisseur_059,Moroccan-Spiced-Tuna-Steaks-1519093,4
60,american_connoisseur_059,Moroccan-Inspired-Pork-Stew-1332144,3
79,american_connoisseur_059,Stuffed-Grape-Leaves-with-Cucumber-Yogurt-Sauce-1026905,1
75,american_connoisseur_059,Savory-Greek-Waffle-Pizzas-1522725,4
76,american_connoisseur_059,Feta-Stuffed-Greek-Meatballs-with-Lemon-Garlic-Yogurt-Sauce-991145,5
89,american_connoisseur_059,Marrow-Curry-1233252,1
83,american_connoisseur_059,Healthy-Paneer-Makhani-1263105,4
87,american_connoisseur_059,How-to-make-Masala-Fish-Fry-1281115,1
92,american_connoisseur_059,Slow-Cooker-Southern-Style-Ham-1061940,5
93,american_connoisseur_059,Mama_s-Fried-Chicken-1894447,4
96,american_connoisseur_059,Keto-Crispy-Fried-Chicken-1706866,2
100,american_connoisseur_059,Asian_Style-Pork-Chops-Martha-Stewart,4
109,american_connoisseur_059,Peanut-Sesame-Chicken-Rice-Paper-Rolls-1555865,5
101,american_connoisseur_059,Roasted-salmon-with-balsamic-sauce-309887,2
117,american_connoisseur_059,Irish-Beef-Stew-Recipezaar_5,4
112,american_connoisseur_059,Guinness-Irish-Lamb-Stew-1752473,2
110,american_connoisseur_059,Corned-Beef-and-Cabbage-1520686,1
123,american_connoisseur_059,The-Best-English-Muffin-Pepperoni-Pizza-776866,5
129,american_connoisseur_059,Cottage-Pie-Allrecipes,4
124,american_connoisseur_059,English-Roast-Beef-Allrecipes,1
130,american_connoisseur_059,Vegetarian-Lentil-Burger-575506,5
132,american_connoisseur_059,Balsamic_glazed-Halibut-My-Recipes,5
138,american_connoisseur_059,Chicken-With-Sherry-Vinegar-Sauce-My-Recipes,5
149,american_connoisseur_059,Mexican-Pull-Apart-Pizza-1359291,1
147,american_connoisseur_059,Slow-Cooker-Pork-Tacos-1334884,1
144,american_connoisseur_059,Slow-cooker-cherry-Coke-beef-carnitas-969859,1
155,american_connoisseur_059,Thai-Chicken-Wings-with-Peanut-Sauce-1503217,1
150,american_connoisseur_059,Thai-Garlic-Chili-Shrimp-960660,5
159,american_connoisseur_059,Thai-Inspired-Turkey-Mini-Meatball-Lettuce-Wraps-1614929,1
169,american_connoisseur_059,Aunt-Bee_s-Swedish-Meatballs-and-Meatloaf-1310633,2
167,american_connoisseur_059,Ikea-Swedish-Meatballs-1369339,4
166,american_connoisseur_059,Paleo-Swedish-Meatballs-in-Mushroom-Gravy-1255501,3
171,american_connoisseur_059,Slow-Cooker-Boeuf-Bourguignon-1056256,1
179,american_connoisseur_059,Frisee-Salad-with-Duck-Livers-511087,4
173,american_connoisseur_059,Bachelorette-Not-Quite-Bouillabaisse-1223028,3
186,american_connoisseur_059,Southwest-chicken-salad-slider-melts-333377,2
189,american_connoisseur_059,6-Ingredient-Green-Chile-Chicken-Enchiladas-_Gluten-Free-_-Double-Batch-for-the-Freezer_-1700178,2
181,american_connoisseur_059,Slow-Cooker-Chicken-Fajitas-1892578,1
197,american_connoisseur_059,Garlic-Shrimp-My-Recipes_1,1
190,american_connoisseur_059,Mediterranean-fish-packets-304237,5
195,american_connoisseur_059,Mediterranean-Pizza-1834600,2
202,american_connoisseur_059,Clean-Eating-Italian-Style-Shrimp-1196149,4
201,american_connoisseur_059,Tomato-Basil-Spaghetti-Squash-Bake-1119451,2
203,american_connoisseur_059,Caprese-Meatballs-_Low-Carb-_-Gluten-Free_-483036,2
1,robbi_cant_get_enough_southern & soul food_grub_877,Runzas-_Bierocks_-1601298,3
4,robbi_cant_get_enough_southern & soul food_grub_877,Sauerbraten-1340986,5
0,robbi_cant_get_enough_southern & soul food_grub_877,Pork-Schnitzels-778938,2
14,robbi_cant_get_enough_southern & soul food_grub_877,Garlic-Ginger-Shrimp-Stir-fry-758551,4
13,robbi_cant_get_enough_southern & soul food_grub_877,Easy-Chicken-Teriyaki-1172111,1
15,robbi_cant_get_enough_southern & soul food_grub_877,World_s-Easiest-Garlicky-Green-Beans-Stir-Fry-685309,4
26,robbi_cant_get_enough_southern & soul food_grub_877,Cuban-Style-Lamb-1733103,2
23,robbi_cant_get_enough_southern & soul food_grub_877,Cuban-Empanadas-1299337,2
29,robbi_cant_get_enough_southern & soul food_grub_877,Cuban-Potato-Balls-_Papas-Rellenas_-481776,4
37,robbi_cant_get_enough_southern & soul food_grub_877,Hungarian-Beef-Goulash-1360569,5
34,robbi_cant_get_enough_southern & soul food_grub_877,Hungarian-Goulash-I-1605017,2
30,robbi_cant_get_enough_southern & soul food_grub_877,Hungarian-Goulash-1975672,3
49,robbi_cant_get_enough_southern & soul food_grub_877,Protein-Packed-Japanese-Tofu-Steak-1314305,1
48,robbi_cant_get_enough_southern & soul food_grub_877,Japanese-Crispy-Fried-Shrimp-630308,2
45,robbi_cant_get_enough_southern & soul food_grub_877,Japanese-Beef-Steak-1612087,3
53,robbi_cant_get_enough_southern & soul food_grub_877,Broiled-Spanish-Mackerel-AllRecipes-36799,2
54,robbi_cant_get_enough_southern & soul food_grub_877,Spanish_style-Shrimp-With-Garlic-My-Recipes,1
51,robbi_cant_get_enough_southern & soul food_grub_877,Spanish-Chorizo-Omelette-with-Irregular-Mushrooms-1802850,2
66,robbi_cant_get_enough_southern & soul food_grub_877,Moroccan-Spiced-Tuna-Steaks-1519093,3
69,robbi_cant_get_enough_southern & soul food_grub_877,Chicken-Tagine-with-Preserved-Lemon_-Olives-and-Thyme-1514904,2
68,robbi_cant_get_enough_southern & soul food_grub_877,Moroccan-Chicken-with-Lemons-and-Olives-1825054,2
75,robbi_cant_get_enough_southern & soul food_grub_877,Savory-Greek-Waffle-Pizzas-1522725,5
76,robbi_cant_get_enough_southern & soul food_grub_877,Feta-Stuffed-Greek-Meatballs-with-Lemon-Garlic-Yogurt-Sauce-991145,1
74,robbi_cant_get_enough_southern & soul food_grub_877,Greek-Pizza-1253983,4
80,robbi_cant_get_enough_southern & soul food_grub_877,5-Minute-Salmon-Sauce-Indian-Style-1474008,3
88,robbi_cant_get_enough_southern & soul food_grub_877,Dum-Aloo-1087722,2
82,robbi_cant_get_enough_southern & soul food_grub_877,Indian-Style-Baked-Tofu-1507752,5
91,robbi_cant_get_enough_southern & soul food_grub_877,Pulled-Pork_-North-Carolina-Style-783556,5
96,robbi_cant_get_enough_southern & soul food_grub_877,Keto-Crispy-Fried-Chicken-1706866,5
92,robbi_cant_get_enough_southern & soul food_grub_877,Slow-Cooker-Southern-Style-Ham-1061940,5
103,robbi_cant_get_enough_southern & soul food_grub_877,10-Minute-Stir-Fry-1192417,1
