,username,recipe_id,rating
58,evette_cant_get_enough_english_food_984,Spanish-Meatballs-_Albondigas_-with-Pintos_-Zucchini-and-Tomato-1071290,1
59,evette_cant_get_enough_english_food_984,Spanish-Recipe-Caldillo-De-Perro-1520879,1
54,evette_cant_get_enough_english_food_984,Spanish_style-Shrimp-With-Garlic-My-Recipes,1
68,evette_cant_get_enough_english_food_984,Moroccan-Chicken-with-Lemons-and-Olives-1825054,1
65,evette_cant_get_enough_english_food_984,Slow-Cooker-Beef-_-Sweet-Potato-Tagine-985719,2
62,evette_cant_get_enough_english_food_984,Spicy-Moroccan-Shrimp-Tagine-513928,2
63,evette_cant_get_enough_english_food_984,Moroccan-vegetable-stew-333901,3
69,evette_cant_get_enough_english_food_984,Chicken-Tagine-with-Preserved-Lemon_-Olives-and-Thyme-1514904,3
73,evette_cant_get_enough_english_food_984,Greek-Stuffed-Tomatoes-With-Quinoa-And-Black-Lentils-556703,4
74,evette_cant_get_enough_english_food_984,Greek-Pizza-1253983,2
70,evette_cant_get_enough_english_food_984,Spanakopita-Casserole-490232,3
72,evette_cant_get_enough_english_food_984,Skinny_-Greek-Style-Vegetarian-Pizza_-Ready-in-10-Minutes_-633758,4
77,evette_cant_get_enough_english_food_984,Chicken-Tzatziki-Pizza-1707167,2
89,evette_cant_get_enough_english_food_984,Marrow-Curry-1233252,2
88,evette_cant_get_enough_english_food_984,Dum-Aloo-1087722,1
84,evette_cant_get_enough_english_food_984,Beef-Masala-Curry-1181655,4
86,evette_cant_get_enough_english_food_984,Dhal-Curry-983208,1
82,evette_cant_get_enough_english_food_984,Indian-Style-Baked-Tofu-1507752,5
97,evette_cant_get_enough_english_food_984,Frugal-Southern-Beans-and-Ham-1070048,4
91,evette_cant_get_enough_english_food_984,Pulled-Pork_-North-Carolina-Style-783556,3
95,evette_cant_get_enough_english_food_984,Southern-Honey-Baked-Ham-1360914,4
93,evette_cant_get_enough_english_food_984,Mama_s-Fried-Chicken-1894447,1
90,evette_cant_get_enough_english_food_984,Mama_s-Fried-Chicken-1050513,2
102,evette_cant_get_enough_english_food_984,Skillet-Beef-_-Broccoli-1549837,2
104,evette_cant_get_enough_english_food_984,Garlic-lover_s-vegetable-stir-fry-with-eggplant_-zucchini_-and-yellow-squash-309526,1
105,evette_cant_get_enough_english_food_984,Asian-stir-fry-303637,1
107,evette_cant_get_enough_english_food_984,Daging-Masak-Kicap-_Soy-Sauce-Beef_-497096,5
106,evette_cant_get_enough_english_food_984,Nobu_s-Miso-Marinated-Black-Cod-546663,5
118,evette_cant_get_enough_english_food_984,Coddle-Food_com-181592,3
112,evette_cant_get_enough_english_food_984,Guinness-Irish-Lamb-Stew-1752473,3
117,evette_cant_get_enough_english_food_984,Irish-Beef-Stew-Recipezaar_5,4
110,evette_cant_get_enough_english_food_984,Corned-Beef-and-Cabbage-1520686,1
116,evette_cant_get_enough_english_food_984,Corned-Beef-and-Cabbage-1545664,5
124,evette_cant_get_enough_english_food_984,English-Roast-Beef-Allrecipes,5
121,evette_cant_get_enough_english_food_984,Perfect-Sunday-Roast-1575220,5
129,evette_cant_get_enough_english_food_984,Cottage-Pie-Allrecipes,5
120,evette_cant_get_enough_english_food_984,Sunday-Rib-Roast-Epicurious,5
122,evette_cant_get_enough_english_food_984,Minced-Beef-Wellington-1243870,5
136,evette_cant_get_enough_english_food_984,Real-Texas-Chili-My-Recipes,3
137,evette_cant_get_enough_english_food_984,Simple-Baked-Ham-1086701,4
132,evette_cant_get_enough_english_food_984,Balsamic_glazed-Halibut-My-Recipes,5
134,evette_cant_get_enough_english_food_984,Spicy-Marinated-Eye-Of-Round-My-Recipes,1
130,evette_cant_get_enough_english_food_984,Vegetarian-Lentil-Burger-575506,2
146,evette_cant_get_enough_english_food_984,Instant-Pot-_or-Slow-Cooker_-Low-Carb-Green-Chile-Pork-Taco-Bowl-2035715,3
148,evette_cant_get_enough_english_food_984,Salsa-Verde-Chicharron-Tacos-1344920,1
145,evette_cant_get_enough_english_food_984,Instant-Pot-_or-Slow-Cooker_-Low-Carb-Green-Chile-Pork-Taco-Bowl-2036443,3
140,evette_cant_get_enough_english_food_984,Buffalo-Chicken-Taquitos-1186877,3
141,evette_cant_get_enough_english_food_984,Slow-Cooker-Salsa-Verde-Chicken-Tacos-1559821,1
153,evette_cant_get_enough_english_food_984,Chicken-Pad-Thai-Wontons-749401,2
152,evette_cant_get_enough_english_food_984,Thai-Red-Curry-Meatballs-with-Coconut-Curry-Sauce-1546960,4
159,evette_cant_get_enough_english_food_984,Thai-Inspired-Turkey-Mini-Meatball-Lettuce-Wraps-1614929,3
155,evette_cant_get_enough_english_food_984,Thai-Chicken-Wings-with-Peanut-Sauce-1503217,4
157,evette_cant_get_enough_english_food_984,Thai-Fried-Rice-1164164,1
169,evette_cant_get_enough_english_food_984,Aunt-Bee_s-Swedish-Meatballs-and-Meatloaf-1310633,3
167,evette_cant_get_enough_english_food_984,Ikea-Swedish-Meatballs-1369339,5
166,evette_cant_get_enough_english_food_984,Paleo-Swedish-Meatballs-in-Mushroom-Gravy-1255501,3
163,evette_cant_get_enough_english_food_984,Swedish-Meatballs-1034858,5
168,evette_cant_get_enough_english_food_984,Swedish-Meatballs-1040623,4
178,evette_cant_get_enough_english_food_984,i-heart-keenwah-Herbes-de-Provence-Quinoa-Puff-Crusted-Cod-Filets-1927100,3
177,evette_cant_get_enough_english_food_984,Duck-Confit-1978938,4
176,evette_cant_get_enough_english_food_984,Ratatouille-Saute-1475642,2
172,evette_cant_get_enough_english_food_984,Ratatouille-tart-307134,1
175,evette_cant_get_enough_english_food_984,Cuban-French-Bread-Pizza-1905608,5
188,evette_cant_get_enough_english_food_984,Mini-Mexican-Meatloaves-1247371,4
186,evette_cant_get_enough_english_food_984,Southwest-chicken-salad-slider-melts-333377,2
189,evette_cant_get_enough_english_food_984,6-Ingredient-Green-Chile-Chicken-Enchiladas-_Gluten-Free-_-Double-Batch-for-the-Freezer_-1700178,1
185,evette_cant_get_enough_english_food_984,Baked-Chicken-Taquitos-1602874,3
187,evette_cant_get_enough_english_food_984,Baked-Creamy-Chicken-Taquitos-990478,5
193,evette_cant_get_enough_english_food_984,Mediterranean-turkey-meatballs-with-herbed-yogurt-sauce-308201,4
198,evette_cant_get_enough_english_food_984,Mediterranean-Pan-Roasted-Salmon-931756,2
197,evette_cant_get_enough_english_food_984,Garlic-Shrimp-My-Recipes_1,1
199,evette_cant_get_enough_english_food_984,Pan-Roasted-Fish-with-Mediterranean-Tomato-Sauce-1745940,3
192,evette_cant_get_enough_english_food_984,Greek-Meatballs-with-Tzatziki-Sauce-1589104,5
201,evette_cant_get_enough_english_food_984,Tomato-Basil-Spaghetti-Squash-Bake-1119451,5
202,evette_cant_get_enough_english_food_984,Clean-Eating-Italian-Style-Shrimp-1196149,4
207,evette_cant_get_enough_english_food_984,Gnocchi-with-Cherry-Tomatoes-and-Garlicky-Panko-Breadcrumbs-1340262,3
209,evette_cant_get_enough_english_food_984,Healthy-Chicken-Alfredo-Pizza-499474,4
200,evette_cant_get_enough_english_food_984,Parmesan-Crusted-Tilapia-518163,5
8,perry_cant_live_without_italian_eatz_096,German-Pork-Chops-and-Sauerkraut-AllRecipes-40040,2
6,perry_cant_live_without_italian_eatz_096,Sauerbraten-1500604,1
0,perry_cant_live_without_italian_eatz_096,Pork-Schnitzels-778938,1
4,perry_cant_live_without_italian_eatz_096,Sauerbraten-1340986,4
3,perry_cant_live_without_italian_eatz_096,Sauerbraten-Beef-in-Gingersnap-Gravy-1540117,1
13,perry_cant_live_without_italian_eatz_096,Easy-Chicken-Teriyaki-1172111,5
15,perry_cant_live_without_italian_eatz_096,World_s-Easiest-Garlicky-Green-Beans-Stir-Fry-685309,1
10,perry_cant_live_without_italian_eatz_096,Easy-Noodle-Stir-Fry-1170602,2
12,perry_cant_live_without_italian_eatz_096,Spicy-Garlic-and-Pepper-Shrimp-Stir-Fry-1192554,3
19,perry_cant_live_without_italian_eatz_096,Steamed-Scallops-with-Soy-Sauce-and-Garlic-Oil-497320,1
27,perry_cant_live_without_italian_eatz_096,Cuban-Red-Beans-1235096,5
24,perry_cant_live_without_italian_eatz_096,Slow-Cooker-Cuban-Style-Chicken-Stew-1513701,1
20,perry_cant_live_without_italian_eatz_096,Cuban-roast-pork-_lechon-asado_-351717,5
29,perry_cant_live_without_italian_eatz_096,Cuban-Potato-Balls-_Papas-Rellenas_-481776,1
28,perry_cant_live_without_italian_eatz_096,Cuban-Style-Pulled-Pork-Sliders-495061,1
34,perry_cant_live_without_italian_eatz_096,Hungarian-Goulash-I-1605017,4
39,perry_cant_live_without_italian_eatz_096,Slow-Cooker-Hungarian-Goulash-1099957,3
35,perry_cant_live_without_italian_eatz_096,Hungarian-Goulash-623141,2
33,perry_cant_live_without_italian_eatz_096,Hungarian-Beef-Goulash-1321475,4
32,perry_cant_live_without_italian_eatz_096,Slow-Cookers-Beef-Paprikash-1044728,4
40,perry_cant_live_without_italian_eatz_096,Beef-Negimaki-1128838,2
45,perry_cant_live_without_italian_eatz_096,Japanese-Beef-Steak-1612087,4
44,perry_cant_live_without_italian_eatz_096,Nobu_s-Miso-Marinated-Black-Cod-2011466,1
43,perry_cant_live_without_italian_eatz_096,Unagi-Don-_Unadon_-1032097,3
46,perry_cant_live_without_italian_eatz_096,Black-Cod-with-Miso-_Miso-marinated-Black-Cod_-1455849,2
58,perry_cant_live_without_italian_eatz_096,Spanish-Meatballs-_Albondigas_-with-Pintos_-Zucchini-and-Tomato-1071290,2
56,perry_cant_live_without_italian_eatz_096,Speedy-Shrimp-and-Orzo-Paella-1197247,1
52,perry_cant_live_without_italian_eatz_096,Spanish-rice-with-chicken-299070,4
54,perry_cant_live_without_italian_eatz_096,Spanish_style-Shrimp-With-Garlic-My-Recipes,2
50,perry_cant_live_without_italian_eatz_096,Spanish-style-garlic-shrimp-298317,3
64,perry_cant_live_without_italian_eatz_096,White-Bean-Tagine-_Loubia_-989755,3
63,perry_cant_live_without_italian_eatz_096,Moroccan-vegetable-stew-333901,1
62,perry_cant_live_without_italian_eatz_096,Spicy-Moroccan-Shrimp-Tagine-513928,4
66,perry_cant_live_without_italian_eatz_096,Moroccan-Spiced-Tuna-Steaks-1519093,3
67,perry_cant_live_without_italian_eatz_096,Moroccan-Meat-Cigars-Allrecipes,1
77,perry_cant_live_without_italian_eatz_096,Chicken-Tzatziki-Pizza-1707167,1
74,perry_cant_live_without_italian_eatz_096,Greek-Pizza-1253983,1
78,perry_cant_live_without_italian_eatz_096,Greek-Meatballs-in-Lemon-Sauce-1566510,1
79,perry_cant_live_without_italian_eatz_096,Stuffed-Grape-Leaves-with-Cucumber-Yogurt-Sauce-1026905,1
73,perry_cant_live_without_italian_eatz_096,Greek-Stuffed-Tomatoes-With-Quinoa-And-Black-Lentils-556703,1
80,perry_cant_live_without_italian_eatz_096,5-Minute-Salmon-Sauce-Indian-Style-1474008,4
82,perry_cant_live_without_italian_eatz_096,Indian-Style-Baked-Tofu-1507752,1
81,perry_cant_live_without_italian_eatz_096,Palak-daal-308711,3
85,perry_cant_live_without_italian_eatz_096,Mattar-Paneer-1421128,1
86,perry_cant_live_without_italian_eatz_096,Dhal-Curry-983208,1
93,perry_cant_live_without_italian_eatz_096,Mama_s-Fried-Chicken-1894447,5
97,perry_cant_live_without_italian_eatz_096,Frugal-Southern-Beans-and-Ham-1070048,3
92,perry_cant_live_without_italian_eatz_096,Slow-Cooker-Southern-Style-Ham-1061940,3
99,perry_cant_live_without_italian_eatz_096,Braised-Country-Ribs-in-Tomato-Sauce-1062395,3
91,perry_cant_live_without_italian_eatz_096,Pulled-Pork_-North-Carolina-Style-783556,1
107,perry_cant_live_without_italian_eatz_096,Daging-Masak-Kicap-_Soy-Sauce-Beef_-497096,3
105,perry_cant_live_without_italian_eatz_096,Asian-stir-fry-303637,4
108,perry_cant_live_without_italian_eatz_096,How-To-Make-Pork-Dumplings-1008479,5
109,perry_cant_live_without_italian_eatz_096,Peanut-Sesame-Chicken-Rice-Paper-Rolls-1555865,5
106,perry_cant_live_without_italian_eatz_096,Nobu_s-Miso-Marinated-Black-Cod-546663,1
114,perry_cant_live_without_italian_eatz_096,Vegan-Irish-Hand-Pies-1894258,4
115,perry_cant_live_without_italian_eatz_096,Corned-Beef-And-Cabbage-TasteOfHome_1,1
112,perry_cant_live_without_italian_eatz_096,Guinness-Irish-Lamb-Stew-1752473,4
119,perry_cant_live_without_italian_eatz_096,Core-Irish-Beef-Stew-Recipezaar,3
110,perry_cant_live_without_italian_eatz_096,Corned-Beef-and-Cabbage-1520686,2
128,perry_cant_live_without_italian_eatz_096,Steak-And-Kidney-Pie-I-Allrecipes,3
125,perry_cant_live_without_italian_eatz_096,Panfried-Chinese-Pork-Pie-_Xian-Bing_-1512743,1
124,perry_cant_live_without_italian_eatz_096,English-Roast-Beef-Allrecipes,4
120,perry_cant_live_without_italian_eatz_096,Sunday-Rib-Roast-Epicurious,3
122,perry_cant_live_without_italian_eatz_096,Minced-Beef-Wellington-1243870,1
138,perry_cant_live_without_italian_eatz_096,Chicken-With-Sherry-Vinegar-Sauce-My-Recipes,3
136,perry_cant_live_without_italian_eatz_096,Real-Texas-Chili-My-Recipes,1
132,perry_cant_live_without_italian_eatz_096,Balsamic_glazed-Halibut-My-Recipes,1
130,perry_cant_live_without_italian_eatz_096,Vegetarian-Lentil-Burger-575506,2
131,perry_cant_live_without_italian_eatz_096,Garlic_herb-Roasted-Chicken-My-Recipes,5
149,perry_cant_live_without_italian_eatz_096,Mexican-Pull-Apart-Pizza-1359291,4
148,perry_cant_live_without_italian_eatz_096,Salsa-Verde-Chicharron-Tacos-1344920,4
140,perry_cant_live_without_italian_eatz_096,Buffalo-Chicken-Taquitos-1186877,1
146,perry_cant_live_without_italian_eatz_096,Instant-Pot-_or-Slow-Cooker_-Low-Carb-Green-Chile-Pork-Taco-Bowl-2035715,1
143,perry_cant_live_without_italian_eatz_096,Enchilada-Meatballs-in-the-Crock-Pot-983143,4
154,perry_cant_live_without_italian_eatz_096,Thai-Fishcake-Skewers-1259999,2
153,perry_cant_live_without_italian_eatz_096,Chicken-Pad-Thai-Wontons-749401,1
157,perry_cant_live_without_italian_eatz_096,Thai-Fried-Rice-1164164,2
152,perry_cant_live_without_italian_eatz_096,Thai-Red-Curry-Meatballs-with-Coconut-Curry-Sauce-1546960,3
155,perry_cant_live_without_italian_eatz_096,Thai-Chicken-Wings-with-Peanut-Sauce-1503217,3
166,perry_cant_live_without_italian_eatz_096,Paleo-Swedish-Meatballs-in-Mushroom-Gravy-1255501,4
165,perry_cant_live_without_italian_eatz_096,Turkey-Swedish-Meatballs-1000031,1
169,perry_cant_live_without_italian_eatz_096,Aunt-Bee_s-Swedish-Meatballs-and-Meatloaf-1310633,1
162,perry_cant_live_without_italian_eatz_096,Swedish-Meatballs-1588508,3
168,perry_cant_live_without_italian_eatz_096,Swedish-Meatballs-1040623,2
174,perry_cant_live_without_italian_eatz_096,Trout-Provencale-En-Papillote-1046115,4
172,perry_cant_live_without_italian_eatz_096,Ratatouille-tart-307134,4
173,perry_cant_live_without_italian_eatz_096,Bachelorette-Not-Quite-Bouillabaisse-1223028,5
177,perry_cant_live_without_italian_eatz_096,Duck-Confit-1978938,3
178,perry_cant_live_without_italian_eatz_096,i-heart-keenwah-Herbes-de-Provence-Quinoa-Puff-Crusted-Cod-Filets-1927100,3
184,perry_cant_live_without_italian_eatz_096,Skinny-Taco-Cups-1212257,3
180,perry_cant_live_without_italian_eatz_096,Tofu-Scramble-Recipe-Southwestern-Style-1994866,3
189,perry_cant_live_without_italian_eatz_096,6-Ingredient-Green-Chile-Chicken-Enchiladas-_Gluten-Free-_-Double-Batch-for-the-Freezer_-1700178,3
186,perry_cant_live_without_italian_eatz_096,Southwest-chicken-salad-slider-melts-333377,4
185,perry_cant_live_without_italian_eatz_096,Baked-Chicken-Taquitos-1602874,1
198,perry_cant_live_without_italian_eatz_096,Mediterranean-Pan-Roasted-Salmon-931756,4
191,perry_cant_live_without_italian_eatz_096,Low-Carb-Baked-Greek-Meatballs-with-Feta-and-Oregano-1495557,2
199,perry_cant_live_without_italian_eatz_096,Pan-Roasted-Fish-with-Mediterranean-Tomato-Sauce-1745940,4
192,perry_cant_live_without_italian_eatz_096,Greek-Meatballs-with-Tzatziki-Sauce-1589104,4
194,perry_cant_live_without_italian_eatz_096,Mediterranean-Roasted-Spatchcock-Chicken-994915,1
206,perry_cant_live_without_italian_eatz_096,White-whole-wheat-pizza-dough-308605,5
207,perry_cant_live_without_italian_eatz_096,Gnocchi-with-Cherry-Tomatoes-and-Garlicky-Panko-Breadcrumbs-1340262,5
202,perry_cant_live_without_italian_eatz_096,Clean-Eating-Italian-Style-Shrimp-1196149,5
203,perry_cant_live_without_italian_eatz_096,Caprese-Meatballs-_Low-Carb-_-Gluten-Free_-483036,5
201,perry_cant_live_without_italian_eatz_096,Tomato-Basil-Spaghetti-Squash-Bake-1119451,5
9,italian_connoisseur_719,Bratwurst-With-Apples_-Onion_-And-Sauerkraut-Epicurious,1
6,italian_connoisseur_719,Sauerbraten-1500604,1
3,italian_connoisseur_719,Sauerbraten-Beef-in-Gingersnap-Gravy-1540117,1
8,italian_connoisseur_719,German-Pork-Chops-and-Sauerkraut-AllRecipes-40040,1
5,italian_connoisseur_719,Sauerkraut-Chickpea-Flour-Ravioli-_-Spiced-Applesauce-1592004,1
10,italian_connoisseur_719,Easy-Noodle-Stir-Fry-1170602,4
18,italian_connoisseur_719,Chinese-Beef-Stir-Fry-1715262,2
19,italian_connoisseur_719,Steamed-Scallops-with-Soy-Sauce-and-Garlic-Oil-497320,5
15,italian_connoisseur_719,World_s-Easiest-Garlicky-Green-Beans-Stir-Fry-685309,5
14,italian_connoisseur_719,Garlic-Ginger-Shrimp-Stir-fry-758551,2
20,italian_connoisseur_719,Cuban-roast-pork-_lechon-asado_-351717,5
28,italian_connoisseur_719,Cuban-Style-Pulled-Pork-Sliders-495061,3
21,italian_connoisseur_719,Cuban-Speciality_-Potato-Filled-With-Meat-1012661,2
26,italian_connoisseur_719,Cuban-Style-Lamb-1733103,5
29,italian_connoisseur_719,Cuban-Potato-Balls-_Papas-Rellenas_-481776,5
39,italian_connoisseur_719,Slow-Cooker-Hungarian-Goulash-1099957,1
32,italian_connoisseur_719,Slow-Cookers-Beef-Paprikash-1044728,1
37,italian_connoisseur_719,Hungarian-Beef-Goulash-1360569,1
38,italian_connoisseur_719,Crockpot-Hungarian-Goulash-1784747,5
33,italian_connoisseur_719,Hungarian-Beef-Goulash-1321475,3
43,italian_connoisseur_719,Unagi-Don-_Unadon_-1032097,2
44,italian_connoisseur_719,Nobu_s-Miso-Marinated-Black-Cod-2011466,3
47,italian_connoisseur_719,Chicken-Teriyaki-573544,3
41,italian_connoisseur_719,Beef-Teriyaki-978715,5
49,italian_connoisseur_719,Protein-Packed-Japanese-Tofu-Steak-1314305,3
58,italian_connoisseur_719,Spanish-Meatballs-_Albondigas_-with-Pintos_-Zucchini-and-Tomato-1071290,4
55,italian_connoisseur_719,Chunky-Vegetable-Paella-1717560,1
52,italian_connoisseur_719,Spanish-rice-with-chicken-299070,2
56,italian_connoisseur_719,Speedy-Shrimp-and-Orzo-Paella-1197247,4
50,italian_connoisseur_719,Spanish-style-garlic-shrimp-298317,3
66,italian_connoisseur_719,Moroccan-Spiced-Tuna-Steaks-1519093,2
62,italian_connoisseur_719,Spicy-Moroccan-Shrimp-Tagine-513928,2
64,italian_connoisseur_719,White-Bean-Tagine-_Loubia_-989755,1
60,italian_connoisseur_719,Moroccan-Inspired-Pork-Stew-1332144,2
63,italian_connoisseur_719,Moroccan-vegetable-stew-333901,3
71,italian_connoisseur_719,Spinach-and-Feta-Greek-Stuffed-Pork-Chops-1273937,3
76,italian_connoisseur_719,Feta-Stuffed-Greek-Meatballs-with-Lemon-Garlic-Yogurt-Sauce-991145,1
74,italian_connoisseur_719,Greek-Pizza-1253983,4
73,italian_connoisseur_719,Greek-Stuffed-Tomatoes-With-Quinoa-And-Black-Lentils-556703,2
79,italian_connoisseur_719,Stuffed-Grape-Leaves-with-Cucumber-Yogurt-Sauce-1026905,2
87,italian_connoisseur_719,How-to-make-Masala-Fish-Fry-1281115,5
88,italian_connoisseur_719,Dum-Aloo-1087722,3
86,italian_connoisseur_719,Dhal-Curry-983208,2
85,italian_connoisseur_719,Mattar-Paneer-1421128,1
80,italian_connoisseur_719,5-Minute-Salmon-Sauce-Indian-Style-1474008,2
98,italian_connoisseur_719,Carolina-Style-Slow-Cooker-Pulled-Pork-1223383,1
96,italian_connoisseur_719,Keto-Crispy-Fried-Chicken-1706866,1
99,italian_connoisseur_719,Braised-Country-Ribs-in-Tomato-Sauce-1062395,4
90,italian_connoisseur_719,Mama_s-Fried-Chicken-1050513,1
92,italian_connoisseur_719,Slow-Cooker-Southern-Style-Ham-1061940,3
108,italian_connoisseur_719,How-To-Make-Pork-Dumplings-1008479,3
109,italian_connoisseur_719,Peanut-Sesame-Chicken-Rice-Paper-Rolls-1555865,5
103,italian_connoisseur_719,10-Minute-Stir-Fry-1192417,4
102,italian_connoisseur_719,Skillet-Beef-_-Broccoli-1549837,2
106,italian_connoisseur_719,Nobu_s-Miso-Marinated-Black-Cod-546663,1
110,italian_connoisseur_719,Corned-Beef-and-Cabbage-1520686,2
119,italian_connoisseur_719,Core-Irish-Beef-Stew-Recipezaar,2
114,italian_connoisseur_719,Vegan-Irish-Hand-Pies-1894258,5
118,italian_connoisseur_719,Coddle-Food_com-181592,1
117,italian_connoisseur_719,Irish-Beef-Stew-Recipezaar_5,1
128,italian_connoisseur_719,Steak-And-Kidney-Pie-I-Allrecipes,3
123,italian_connoisseur_719,The-Best-English-Muffin-Pepperoni-Pizza-776866,4
125,italian_connoisseur_719,Panfried-Chinese-Pork-Pie-_Xian-Bing_-1512743,1
126,italian_connoisseur_719,Mini-Beef-Wellingtons-1443669,4
124,italian_connoisseur_719,English-Roast-Beef-Allrecipes,4
137,italian_connoisseur_719,Simple-Baked-Ham-1086701,5
138,italian_connoisseur_719,Chicken-With-Sherry-Vinegar-Sauce-My-Recipes,5
133,italian_connoisseur_719,Dijon-Rack-Of-Lamb-My-Recipes,3
134,italian_connoisseur_719,Spicy-Marinated-Eye-Of-Round-My-Recipes,3
135,italian_connoisseur_719,Steak-Salad-My-Recipes_1,1
146,italian_connoisseur_719,Instant-Pot-_or-Slow-Cooker_-Low-Carb-Green-Chile-Pork-Taco-Bowl-2035715,5
148,italian_connoisseur_719,Salsa-Verde-Chicharron-Tacos-1344920,3
140,italian_connoisseur_719,Buffalo-Chicken-Taquitos-1186877,4
147,italian_connoisseur_719,Slow-Cooker-Pork-Tacos-1334884,2
144,italian_connoisseur_719,Slow-cooker-cherry-Coke-beef-carnitas-969859,1
153,italian_connoisseur_719,Chicken-Pad-Thai-Wontons-749401,4
152,italian_connoisseur_719,Thai-Red-Curry-Meatballs-with-Coconut-Curry-Sauce-1546960,4
158,italian_connoisseur_719,Thai-Green-Chicken-Curry-1749304,1
156,italian_connoisseur_719,Thai-Style-Steamed-Sea-Bass-1491808,1
155,italian_connoisseur_719,Thai-Chicken-Wings-with-Peanut-Sauce-1503217,5
166,italian_connoisseur_719,Paleo-Swedish-Meatballs-in-Mushroom-Gravy-1255501,1
161,italian_connoisseur_719,Low-Calorie-Swedish-Meatballs-1243921,3
162,italian_connoisseur_719,Swedish-Meatballs-1588508,5
167,italian_connoisseur_719,Ikea-Swedish-Meatballs-1369339,5
169,italian_connoisseur_719,Aunt-Bee_s-Swedish-Meatballs-and-Meatloaf-1310633,2
178,italian_connoisseur_719,i-heart-keenwah-Herbes-de-Provence-Quinoa-Puff-Crusted-Cod-Filets-1927100,3
171,italian_connoisseur_719,Slow-Cooker-Boeuf-Bourguignon-1056256,2
172,italian_connoisseur_719,Ratatouille-tart-307134,2
173,italian_connoisseur_719,Bachelorette-Not-Quite-Bouillabaisse-1223028,3
170,italian_connoisseur_719,Easy-french-ratatouille-308073,5
180,italian_connoisseur_719,Tofu-Scramble-Recipe-Southwestern-Style-1994866,5
181,italian_connoisseur_719,Slow-Cooker-Chicken-Fajitas-1892578,3
186,italian_connoisseur_719,Southwest-chicken-salad-slider-melts-333377,2
189,italian_connoisseur_719,6-Ingredient-Green-Chile-Chicken-Enchiladas-_Gluten-Free-_-Double-Batch-for-the-Freezer_-1700178,2
185,italian_connoisseur_719,Baked-Chicken-Taquitos-1602874,5
195,italian_connoisseur_719,Mediterranean-Pizza-1834600,4
197,italian_connoisseur_719,Garlic-Shrimp-My-Recipes_1,3
199,italian_connoisseur_719,Pan-Roasted-Fish-with-Mediterranean-Tomato-Sauce-1745940,1
190,italian_connoisseur_719,Mediterranean-fish-packets-304237,2
192,italian_connoisseur_719,Greek-Meatballs-with-Tzatziki-Sauce-1589104,4
203,italian_connoisseur_719,Caprese-Meatballs-_Low-Carb-_-Gluten-Free_-483036,5
208,italian_connoisseur_719,Tuscan-Herb-Cod-with-Tomatoes-_-Arugula-556649,5
201,italian_connoisseur_719,Tomato-Basil-Spaghetti-Squash-Bake-1119451,5
204,italian_connoisseur_719,Chicken-Meatballs-with-Tomato-Balsamic-Glaze-Once-Upon-A-Chef-200002,5
